bist_time,ask_price1,ask_vol1,ask_price2,ask_vol2,ask_price3,ask_vol3,bid_price1,bid_vol1,bid_price2,bid_vol2,bid_price3,bid_vol3
1663743817362932301,20.0,372,20.02,3091,20.04,32537,19.99,81653,19.98,77459,19.97,85350
1663743817362932301,20.0,372,20.02,3091,20.04,32537,19.99,79152,19.98,77459,19.97,85350
1663743817362932301,20.0,372,20.02,3091,20.04,32537,19.99,78330,19.98,77459,19.97,85350
1663743817700638530,20.0,372,20.02,3091,20.04,32537,19.99,75829,19.98,77459,19.97,85350
1663743817759177636,20.0,372,20.02,3091,20.04,32537,19.99,75819,19.98,77459,19.97,85350
1663743817811042335,20.0,372,20.02,3091,20.04,32537,19.99,75818,19.98,77459,19.97,85350
1663743818181202488,20.0,372,20.02,3091,20.04,32537,19.99,75817,19.98,77459,19.97,85350
1663743818682454020,20.0,372,20.02,3091,20.04,32537,19.99,75317,19.98,77459,19.97,85350
1663743818767062061,20.0,372,20.02,3091,20.04,32537,19.99,75316,19.98,77459,19.97,85350
1663743819067260658,20.0,372,20.02,3091,20.04,32537,19.99,74299,19.98,77459,19.97,85350
1663743819332165517,20.0,372,20.02,3091,20.04,32537,19.99,74298,19.98,77459,19.97,85350
1663743819566280429,20.0,372,20.02,3091,20.04,32537,19.99,71798,19.98,77459,19.97,85350
1663743819566280429,20.0,372,20.02,3091,20.04,32537,19.99,71414,19.98,77459,19.97,85350
1663743819566853376,20.0,372,20.02,3091,20.04,32537,19.99,68914,19.98,77459,19.97,85350
1663743820535865414,20.0,372,20.02,3091,20.04,32537,19.99,68814,19.98,77459,19.97,85350
1663743820571342231,20.0,372,20.02,3091,20.04,32537,19.99,68614,19.98,77459,19.97,85350
1663743822040710831,20.0,372,20.02,3091,20.04,32537,19.99,67943,19.98,77459,19.97,85350
1663743822040710831,20.0,372,20.02,3091,20.04,32537,19.99,67650,19.98,77459,19.97,85350
1663743822040710831,20.0,372,20.02,3091,20.04,32537,19.99,67614,19.98,77459,19.97,85350
1663743822064666765,20.0,372,20.02,3091,20.04,32537,19.99,63337,19.98,77459,19.97,85350
1663743822064666765,20.0,372,20.02,3091,20.04,32537,19.99,62422,19.98,77459,19.97,85350
1663743822092213363,20.0,372,20.02,3091,20.04,32537,19.99,62322,19.98,77459,19.97,85350
1663743822263856494,20.0,372,20.02,3091,20.04,32537,19.99,62321,19.98,77459,19.97,85350
1663743822336071972,20.0,372,20.02,3091,20.04,32537,19.99,62021,19.98,77459,19.97,85350
1663743822815064539,20.0,372,20.02,3091,20.04,32537,19.99,61996,19.98,77459,19.97,85350
1663743822882789285,20.0,372,20.02,3091,20.04,32537,19.99,61995,19.98,77459,19.97,85350
1663743823049532942,20.0,372,20.02,3091,20.04,32537,19.99,61106,19.98,77459,19.97,85350
1663743823049532942,20.0,372,20.02,3091,20.04,32537,19.99,60228,19.98,77459,19.97,85350
1663743823049532942,20.0,372,20.02,3091,20.04,32537,19.99,57727,19.98,77459,19.97,85350
1663743823393657258,20.0,372,20.02,3091,20.04,32537,19.99,57726,19.98,77459,19.97,85350
1663743823667580001,20.0,372,20.02,3091,20.04,32537,19.99,57347,19.98,77459,19.97,85350
1663743823667580001,20.0,372,20.02,3091,20.04,32537,19.99,56812,19.98,77459,19.97,85350
1663743823667580001,20.0,372,20.02,3091,20.04,32537,19.99,56726,19.98,77459,19.97,85350
1663743823834183894,20.0,372,20.02,3091,20.04,32537,19.99,56721,19.98,77459,19.97,85350
1663743823858762727,20.0,372,20.02,3091,20.04,32537,19.99,56720,19.98,77459,19.97,85350
1663743824131849301,20.0,372,20.02,3091,20.04,32537,19.99,56620,19.98,77459,19.97,85350
1663743824141005334,20.0,372,20.02,3091,20.04,32537,19.99,56370,19.98,77459,19.97,85350
1663743824233037507,20.0,372,20.02,3091,20.04,32537,19.99,56369,19.98,77459,19.97,85350
1663743824707945521,20.0,372,20.02,3091,20.04,32537,19.99,56368,19.98,77459,19.97,85350
1663743825110365783,20.0,372,20.02,3091,20.04,32537,19.99,56057,19.98,77459,19.97,85350
1663743825242609101,20.0,372,20.02,3091,20.04,32537,19.99,56056,19.98,77459,19.97,85350
1663743825316612532,20.0,372,20.02,3091,20.04,32537,19.99,54686,19.98,77459,19.97,85350
1663743825706254296,20.0,372,20.02,3091,20.04,32537,19.99,53998,19.98,77459,19.97,85350
1663743825706254296,20.0,372,20.02,3091,20.04,32537,19.99,53694,19.98,77459,19.97,85350
1663743825706254296,20.0,372,20.02,3091,20.04,32537,19.99,53686,19.98,77459,19.97,85350
1663743825896450170,20.0,372,20.02,3091,20.04,32537,19.99,53685,19.98,77459,19.97,85350
1663743826334924886,20.0,372,20.02,3091,20.04,32537,19.99,53414,19.98,77459,19.97,85350
1663743826334924886,20.0,372,20.02,3091,20.04,32537,19.99,51685,19.98,77459,19.97,85350
1663743826335072094,20.0,372,20.02,3091,20.04,32537,19.99,49123,19.98,77459,19.97,85350
1663743826335072094,20.0,372,20.02,3091,20.04,32537,19.99,44123,19.98,77459,19.97,85350
1663743826335072094,20.0,372,20.02,3091,20.04,32537,19.99,43263,19.98,77459,19.97,85350
1663743826390360358,20.0,372,20.02,3091,20.04,32537,19.99,43262,19.98,77459,19.97,85350
1663743826845752478,20.0,372,20.02,3091,20.04,32537,19.99,43261,19.98,77459,19.97,85350
1663743827418018240,20.0,372,20.02,3091,20.04,32537,19.99,43256,19.98,77459,19.97,85350
1663743827556505800,20.0,372,20.02,3091,20.04,32537,19.99,43246,19.98,77459,19.97,85350
1663743827642268698,20.0,372,20.02,3091,20.04,32537,19.99,39246,19.98,77459,19.97,85350
1663743827642406460,20.0,372,20.02,3091,20.04,32537,19.99,32648,19.98,77459,19.97,85350
1663743827701555459,20.0,372,20.02,3091,20.04,32537,19.99,32647,19.98,77459,19.97,85350
1663743827721375582,20.0,372,20.02,3091,20.04,32537,19.99,31647,19.98,77459,19.97,85350
1663743828187981068,20.0,372,20.02,3091,20.04,32537,19.99,30647,19.98,77459,19.97,85350
1663743828203389516,20.0,372,20.02,3091,20.04,32537,19.99,30153,19.98,77459,19.97,85350
1663743828204198587,20.0,372,20.02,3091,20.04,32537,19.99,28521,19.98,77459,19.97,85350
1663743828333846894,20.0,372,20.02,3091,20.04,32537,19.99,28520,19.98,77459,19.97,85350
1663743828781474249,20.0,372,20.02,3091,20.04,32537,19.99,28519,19.98,77459,19.97,85350
1663743829254509446,20.0,372,20.02,3091,20.04,32537,19.99,28518,19.98,77459,19.97,85350
1663743829477822448,20.0,372,20.02,3091,20.04,32537,19.99,28418,19.98,77459,19.97,85350
1663743829658561444,20.0,372,20.02,3091,20.04,32537,19.99,18653,19.98,77459,19.97,85350
1663743829658695630,20.0,372,20.02,3091,20.04,32537,19.99,3859,19.98,77459,19.97,85350
1663743829658695630,20.0,372,20.02,3091,20.04,32537,19.99,1358,19.98,77459,19.97,85350
1663743829658695630,20.0,372,20.02,3091,20.04,32537,19.99,1258,19.98,77459,19.97,85350
1663743829658695630,20.0,372,20.02,3091,20.04,32537,19.98,68717,19.97,85350,19.96,64505
1663743829658695630,20.0,372,20.02,3091,20.04,32537,19.98,68622,19.97,85350,19.96,64505
1663743829659301498,20.0,372,20.02,3091,20.04,32537,19.98,67870,19.97,85350,19.96,64505
1663743829659301498,20.0,372,20.02,3091,20.04,32537,19.98,67270,19.97,85350,19.96,64505
1663743829659301498,20.0,372,20.02,3091,20.04,32537,19.98,66970,19.97,85350,19.96,64505
1663743829784006135,20.0,372,20.02,3091,20.04,32537,19.98,66969,19.97,85350,19.96,64505
1663743830444130888,20.0,372,20.02,3091,20.04,32537,19.98,66968,19.97,85350,19.96,64505
1663743830811630160,20.0,372,20.02,3091,20.04,32537,19.98,66967,19.97,85350,19.96,64505
1663743831352079249,20.0,372,20.02,3091,20.04,32537,19.98,66966,19.97,85350,19.96,64505
1663743831974131933,20.0,372,20.02,3091,20.04,32537,19.98,66965,19.97,85350,19.96,64505
1663743832125412893,20.0,372,20.02,3091,20.04,32537,19.98,66964,19.97,85350,19.96,64505
1663743832407564954,20.0,372,20.02,3091,20.04,32537,19.98,42366,19.97,85350,19.96,64505
1663743832407564954,20.0,372,20.02,3091,20.04,32537,19.98,42166,19.97,85350,19.96,64505
1663743832407564954,20.0,372,20.02,3091,20.04,32537,19.98,42146,19.97,85350,19.96,64505
1663743832407564954,20.0,372,20.02,3091,20.04,32537,19.98,41611,19.97,85350,19.96,64505
1663743832407564954,20.0,372,20.02,3091,20.04,32537,19.98,39110,19.97,85350,19.96,64505
1663743832407951815,20.0,372,20.02,3091,20.04,32537,19.98,38810,19.97,85350,19.96,64505
1663743832407951815,20.0,372,20.02,3091,20.04,32537,19.98,38800,19.97,85350,19.96,64505
1663743832407951815,20.0,372,20.02,3091,20.04,32537,19.98,37932,19.97,85350,19.96,64505
1663743832407951815,20.0,372,20.02,3091,20.04,32537,19.98,37922,19.97,85350,19.96,64505
1663743832407951815,20.0,372,20.02,3091,20.04,32537,19.98,35421,19.97,85350,19.96,64505
1663743832414415941,20.0,372,20.02,3091,20.04,32537,19.98,32956,19.97,85350,19.96,64505
1663743832414415941,20.0,372,20.02,3091,20.04,32537,19.98,32456,19.97,85350,19.96,64505
1663743832414415941,20.0,372,20.02,3091,20.04,32537,19.98,32256,19.97,85350,19.96,64505
1663743832414415941,20.0,372,20.02,3091,20.04,32537,19.98,32246,19.97,85350,19.96,64505
1663743832414415941,20.0,372,20.02,3091,20.04,32537,19.98,27969,19.97,85350,19.96,64505
1663743832417009631,20.0,372,20.02,3091,20.04,32537,19.98,24516,19.97,85350,19.96,64505
1663743832431690083,20.0,372,20.02,3091,20.04,32537,19.98,24515,19.97,85350,19.96,64505
1663743833024099682,20.0,372,20.02,3091,20.04,32537,19.98,24514,19.97,85350,19.96,64505
1663743833511306994,20.0,372,20.02,3091,20.04,32537,19.98,24513,19.97,85350,19.96,64505
1663743833669607717,20.0,372,20.02,3091,20.04,32537,19.98,20582,19.97,85350,19.96,64505
1663743833906044491,20.0,372,20.02,3091,20.04,32537,19.98,20581,19.97,85350,19.96,64505
1663743834286084074,20.0,372,20.02,3091,20.04,32537,19.98,20580,19.97,85350,19.96,64505
1663743834737950867,20.0,372,20.02,3091,20.04,32537,19.98,20579,19.97,85350,19.96,64505
1663743835098422757,20.0,372,20.02,3091,20.04,32537,19.98,20460,19.97,85350,19.96,64505
1663743835337488663,20.0,372,20.02,3091,20.04,32537,19.98,20459,19.97,85350,19.96,64505
1663743835807441203,20.0,372,20.02,3091,20.04,32537,19.98,20458,19.97,85350,19.96,64505
1663743836305861708,20.0,372,20.02,3091,20.04,32537,19.98,20457,19.97,85350,19.96,64505
1663743836775790929,20.0,372,20.02,3091,20.04,32537,19.98,20456,19.97,85350,19.96,64505
1663743837664314512,20.0,372,20.02,3091,20.04,32537,19.98,20455,19.97,85350,19.96,64605
1663743838350440361,20.0,372,20.02,3091,20.04,32537,19.98,20454,19.97,85350,19.96,64605
1663743838850771148,20.0,372,20.02,3091,20.04,32537,19.98,19454,19.97,85350,19.96,64605
1663743838877757809,20.0,372,20.02,3091,20.04,32537,19.98,19453,19.97,85350,19.96,64605
1663743839400149955,20.0,372,20.02,3091,20.04,32537,19.98,19452,19.97,85350,19.96,64605
1663743840023827731,20.0,372,20.02,3091,20.04,32537,19.98,19451,19.97,85350,19.96,64605
1663743840391813656,20.0,372,20.02,3091,20.04,32537,19.98,19450,19.97,85350,19.96,64605
1663743840921294273,20.0,372,20.02,3091,20.04,32537,19.98,19350,19.97,85350,19.96,64668
1663743840939468381,20.0,372,20.02,3091,20.04,32537,19.98,19349,19.97,85350,19.96,64668
1663743841039179779,20.0,372,20.02,3091,20.04,32537,19.98,19347,19.97,85350,19.96,64668
1663743841649847513,20.0,372,20.02,3091,20.04,32537,19.98,19346,19.97,85350,19.96,64678
1663743842118786600,20.0,372,20.02,3091,20.04,32537,19.98,19345,19.97,85350,19.96,64678
1663743842548762457,20.0,372,20.02,3091,20.04,32537,19.98,19344,19.97,85350,19.96,64678
1663743843067800297,20.0,372,20.02,3091,20.04,32537,19.98,19343,19.97,85350,19.96,64678
1663743843294277839,20.0,372,20.02,3091,20.04,32537,19.98,19094,19.97,85350,19.96,64678
1663743843463714957,20.0,372,20.02,3091,20.04,32537,19.98,19093,19.97,85350,19.96,64678
1663743844825583149,20.0,372,20.02,3091,20.04,32537,19.98,13678,19.97,85350,19.96,66617
1663743844825583149,20.0,372,20.02,3091,20.04,32537,19.98,13668,19.97,85350,19.96,66617
1663743844825583149,20.0,372,20.02,3091,20.04,32537,19.98,13658,19.97,85350,19.96,66617
1663743844825583149,20.0,372,20.02,3091,20.04,32537,19.98,13558,19.97,85350,19.96,66617
1663743844825583149,20.0,372,20.02,3091,20.04,32537,19.98,11558,19.97,85350,19.96,66617
1663743844825583149,20.0,372,20.02,3091,20.04,32537,19.98,11534,19.97,85350,19.96,66617
1663743844825583149,20.0,372,20.02,3091,20.04,32537,19.98,11334,19.97,85350,19.96,66617
1663743844826196564,20.0,372,20.02,3091,20.04,32537,19.98,4972,19.97,85350,19.96,66617
1663743844826196564,20.0,372,20.02,3091,20.04,32537,19.98,3472,19.97,85350,19.96,66617
1663743844826196564,20.0,372,20.02,3091,20.04,32537,19.98,2472,19.97,85350,19.96,66617
1663743844826196564,20.0,372,20.02,3091,20.04,32537,19.98,2451,19.97,85350,19.96,66617
1663743844826196564,20.0,372,20.02,3091,20.04,32537,19.98,2351,19.97,85350,19.96,66617
1663743844826196564,20.0,372,20.02,3091,20.04,32537,19.98,2341,19.97,85350,19.96,66617
1663743844826196564,20.0,372,20.02,3091,20.04,32537,19.98,1637,19.97,85350,19.96,66617
1663743844826196564,20.0,372,20.02,3091,20.04,32537,19.98,1137,19.97,85350,19.96,66617
1663743844827072615,20.0,372,20.02,3091,20.04,32537,19.98,690,19.97,85350,19.96,66617
1663743844829042792,20.0,372,20.02,3091,20.04,32537,19.98,6774,19.97,85350,19.96,66617
1663743844829042792,20.0,372,20.02,3091,20.04,32537,19.98,6554,19.97,85350,19.96,66617
1663743844829042792,20.0,372,20.02,3091,20.04,32537,19.98,6070,19.97,85350,19.96,66617
1663743846680822996,19.99,19610,20.0,23894,20.02,3091,19.98,8570,19.97,85350,19.96,66617
1663743847187209993,19.99,16773,20.0,23894,20.02,3091,19.98,8570,19.97,85350,19.96,66617
1663743847187209993,19.99,14272,20.0,23894,20.02,3091,19.98,8570,19.97,85350,19.96,66617
1663743847187209993,19.99,9845,20.0,23894,20.02,3091,19.98,8570,19.97,85350,19.96,66617
1663743847188038979,19.99,7470,20.0,23894,20.02,3091,19.98,8570,19.97,85350,19.96,66617
1663743847193107825,19.99,2272,20.0,23894,20.02,3091,19.98,6070,19.97,85350,19.96,64505
1663743847193107825,20.0,23665,20.02,3091,20.04,32537,19.98,6070,19.97,85350,19.96,64505
1663743848014134584,20.0,23665,20.02,3091,20.04,32537,19.99,101,19.98,8571,19.97,85350
1663743848095257886,20.0,23665,20.02,3091,20.04,32537,19.99,100,19.98,8571,19.97,85350
1663743849275254144,20.0,23665,20.02,3091,20.04,32537,19.98,8335,19.97,85661,19.96,64505
1663743849275254144,20.0,23665,20.02,3091,20.04,32537,19.98,8149,19.97,85661,19.96,64505
1663743849299229454,20.0,23665,20.02,3091,20.04,32537,19.98,6125,19.97,85661,19.96,64505
1663743849299505600,19.98,28875,20.0,23665,20.02,3091,19.97,85661,19.96,64505,19.95,42539
1663743854999519851,19.98,29640,20.0,23665,20.02,3091,19.97,112916,19.96,64505,19.95,42539
1663743855290076097,19.98,29640,20.0,23665,20.02,3091,19.97,114309,19.96,64505,19.95,42539
1663743855290076097,19.98,29640,20.0,23665,20.02,3091,19.97,112916,19.96,64505,19.95,42539
1663743857466403088,19.98,30640,20.0,23665,20.02,3091,19.97,115695,19.96,82873,19.95,46671
1663743858004776515,19.98,30640,20.0,23665,20.02,3091,19.97,115694,19.96,82873,19.95,46671
1663743858182990140,19.98,30640,20.0,23665,20.02,3091,19.97,113212,19.96,82873,19.95,46671
1663743858182990140,19.98,30640,20.0,23665,20.02,3091,19.97,108935,19.96,82873,19.95,46671
1663743858182990140,19.98,30640,20.0,23665,20.02,3091,19.97,106434,19.96,82873,19.95,46671
1663743858182990140,19.98,30640,20.0,23665,20.02,3091,19.97,105249,19.96,82873,19.95,46671
1663743858183134675,19.98,34503,20.0,23665,20.02,3091,19.97,105249,19.96,82873,19.95,46671
1663743858183191838,19.98,19103,20.0,23665,20.02,3091,19.97,105249,19.96,82873,19.95,46671
1663743858185480394,19.98,17703,20.0,23665,20.02,3091,19.97,105249,19.96,82873,19.95,46671
1663743858185817932,19.98,16602,20.0,23665,20.02,3091,19.97,105249,19.96,82873,19.95,46671
1663743862544924754,19.98,16662,20.0,23665,20.02,3091,19.97,124992,19.96,83524,19.95,46671
1663743862545435045,19.98,16662,20.0,23665,20.02,3091,19.97,123655,19.96,83524,19.95,46671
1663743862605461280,19.98,16662,20.0,23665,20.02,3091,19.97,123654,19.96,83524,19.95,46671
1663743863118218251,19.98,16662,20.0,23665,20.02,3091,19.97,123653,19.96,83524,19.95,46671
1663743863245658871,19.98,16662,20.0,23665,20.02,3091,19.97,123555,19.96,83524,19.95,46671
1663743863245658871,19.98,16662,20.0,23665,20.02,3091,19.97,123553,19.96,83524,19.95,46671
1663743863525078740,19.98,16662,20.0,23665,20.02,3091,19.97,123552,19.96,83524,19.95,46671
1663743863605378324,19.98,16662,20.0,23665,20.02,3091,19.97,123541,19.96,83524,19.95,46671
1663743865462785414,19.98,20395,20.0,23665,20.02,3091,19.97,122095,19.96,83524,19.95,46671
1663743865569224315,19.98,20395,20.0,23665,20.02,3091,19.97,122621,19.96,83524,19.95,46671
1663743866040175441,19.98,20395,20.0,23665,20.02,3091,19.97,122620,19.96,86525,19.95,46671
1663743866509279133,19.98,20395,20.0,23665,20.02,3091,19.97,122619,19.96,89883,19.95,49171
1663743866593440819,19.98,20395,20.0,23665,20.02,3091,19.97,122609,19.96,89883,19.95,49171
1663743866971197872,19.98,20395,20.0,23665,20.02,3091,19.97,122608,19.96,89883,19.95,49171
1663743867499746346,19.98,19102,20.0,23665,20.02,3091,19.97,122607,19.96,89883,19.95,64598
1663743867900323735,19.98,19102,20.0,23665,20.02,3091,19.97,122606,19.96,89883,19.95,64598
1663743868234877492,19.98,19102,20.0,23665,20.02,3091,19.97,122093,19.96,89883,19.95,64598
1663743868234877492,19.98,19102,20.0,23665,20.02,3091,19.97,120953,19.96,89883,19.95,64598
1663743868234877492,19.98,19102,20.0,23665,20.02,3091,19.97,118452,19.96,89883,19.95,64598
1663743868234877492,19.98,19102,20.0,23665,20.02,3091,19.97,112606,19.96,89883,19.95,64598
1663743868236250791,19.98,19102,20.0,23665,20.02,3091,19.97,112605,19.96,89883,19.95,64598
1663743869543715009,19.98,19102,20.0,23665,20.02,3091,19.97,112603,19.96,89883,19.95,64598
1663743870711965395,19.98,19102,20.0,23665,20.02,3091,19.97,108326,19.96,89883,19.95,64598
1663743871463468430,19.98,19102,20.0,23665,20.02,3091,19.97,108315,19.96,89883,19.95,65321
1663743871938103092,19.98,19102,20.0,23665,20.02,3091,19.97,108310,19.96,89883,19.95,65321
1663743872769097482,19.98,19102,20.0,23665,20.02,3091,19.97,108290,19.96,89883,19.95,65321
1663743872975612583,19.98,19102,20.0,23665,20.02,3091,19.97,105790,19.96,89883,19.95,65321
1663743873059252678,19.98,19102,20.0,23665,20.02,3091,19.97,104790,19.96,89883,19.95,65321
1663743873598665927,19.98,19102,20.0,23665,20.02,3091,19.97,104466,19.96,89883,19.95,65321
1663743873837902261,19.98,19102,20.0,23665,20.02,3091,19.97,104441,19.96,89883,19.95,65321
1663743874550571195,19.98,19102,20.0,23665,20.02,3091,19.97,81291,19.96,89883,19.95,65321
1663743874550571195,19.98,19102,20.0,23665,20.02,3091,19.97,78791,19.96,89883,19.95,65321
1663743874632449049,19.98,19102,20.0,23665,20.02,3091,19.97,78691,19.96,89883,19.95,65321
1663743876202464892,19.98,19102,20.0,23665,20.02,3091,19.97,78291,19.96,89883,19.95,65321
1663743876202614499,19.98,19102,20.0,23665,20.02,3091,19.97,76190,19.96,89883,19.95,65321
1663743876202614499,19.98,19102,20.0,23665,20.02,3091,19.97,75370,19.96,89883,19.95,65321
1663743876503012437,19.98,19102,20.0,23665,20.02,3091,19.97,75020,19.96,89883,19.95,65321
1663743876735568386,19.98,19102,20.0,23665,20.02,3091,19.97,74694,19.96,89883,19.95,65321
1663743876735568386,19.98,19102,20.0,23665,20.02,3091,19.97,74020,19.96,89883,19.95,65321
1663743877694082152,19.98,19102,20.0,23665,20.02,3091,19.97,73691,19.96,89883,19.95,65321
1663743877694409164,19.98,19102,20.0,23665,20.02,3091,19.97,70411,19.96,89883,19.95,65321
1663743877701654503,19.98,19102,20.0,23665,20.02,3091,19.97,70386,19.96,89883,19.95,65321
1663743877893020464,19.98,19102,20.0,23665,20.02,3091,19.97,69859,19.96,89883,19.95,65321
1663743878533334948,19.98,19102,20.0,23665,20.02,3091,19.97,66491,19.96,89883,19.95,65321
1663743878534054734,19.98,19102,20.0,23665,20.02,3091,19.97,65891,19.96,89883,19.95,65321
1663743879866090153,19.98,19102,20.0,23665,20.02,3091,19.97,65391,19.96,89883,19.95,65321
1663743880157649823,19.98,19102,20.0,23665,20.02,3091,19.97,65249,19.96,89883,19.95,65321
1663743880157649823,19.98,19102,20.0,23665,20.02,3091,19.97,64891,19.96,89883,19.95,65321
1663743881225816903,19.98,19102,20.0,23665,20.02,3091,19.97,64691,19.96,89883,19.95,65321
1663743881872978775,19.98,19102,20.0,23665,20.02,3091,19.97,60614,19.96,89883,19.95,65321
1663743881875356017,19.98,19102,20.0,23665,20.02,3091,19.97,58213,19.96,89883,19.95,65321
